Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Trading name,Business address,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,Longitude,Latitude,location
2007,38,102168,102168,24-28 Collins Street MELBOURNE 3000,Melbourne (CBD),McDonald's,"Ground , 24-28 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,48,144.9727108360488,-37.813420337533486,"-37.813420337533486, 144.9727108360488"
2007,38,102169,102169,18-22 Collins Street MELBOURNE 3000,Melbourne (CBD),Paris End Cafe,"Shop 2, Ground , 20 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,20,144.97290153805756,-37.813306246927056,"-37.813306246927056, 144.97290153805756"
2007,38,102169,102169,18-22 Collins Street MELBOURNE 3000,Melbourne (CBD),Engel's Sandwich Bar & Delicatessen,"Shop 1, Ground , 20 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,15,144.97290153805756,-37.813306246927056,"-37.813306246927056, 144.97290153805756"
2007,38,102172,102172,8 Collins Street MELBOURNE 3000,Melbourne (CBD),Egon's Conditorei Cafe and Bakery,8 Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,16,144.97326702156295,-37.813144513027595,"-37.813144513027595, 144.97326702156295"
2007,38,102174,102174,2 Collins Street MELBOURNE 3000,Melbourne (CBD),Cafe Alcaston,"Shop 1, Ground , 2 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,30,144.9735565092691,-37.813039964371754,"-37.813039964371754, 144.9735565092691"
2007,38,105910,105910,25-35 Little Collins Street MELBOURNE 3000,Melbourne (CBD),The Naval And Military Club,25-35 Little Collins Street MELBOURNE 3000,4530,Clubs (Hospitality),Seats - Indoor,180,144.97271477400608,-37.812899342146345,"-37.812899342146345, 144.97271477400608"
2007,38,105911,105911,37 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Bar Lourinha,37 Little Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,30,144.97250210616195,-37.81278570424139,"-37.81278570424139, 144.97250210616195"
2007,38,108982,108982,93-101 Spring Street MELBOURNE 3000,Melbourne (CBD),Krush,13 Spring Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,10,144.97319174333387,-37.8126009666405,"-37.8126009666405, 144.97319174333387"
2007,38,108982,108982,93-101 Spring Street MELBOURNE 3000,Melbourne (CBD),Spring Cafe & Larder,9-11 Spring Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,20,144.97319174333387,-37.8126009666405,"-37.8126009666405, 144.97319174333387"
2007,41,101159,101159,607-619 Bourke Street MELBOURNE 3000,Melbourne (CBD),Good Taste Cafe,"Ground , 607 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,12,144.95556256009303,-37.816774773897016,"-37.816774773897016, 144.95556256009303"
2007,41,101159,101159,607-619 Bourke Street MELBOURNE 3000,Melbourne (CBD),Good Taste Cafe,"Ground , 607 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,36,144.95556256009303,-37.816774773897016,"-37.816774773897016, 144.95556256009303"
2007,41,101160,101160,621-633 Bourke Street MELBOURNE 3000,Melbourne (CBD),Royal Melbourne Hotel,621-633 Bourke Street MELBOURNE 3000,4520,"Pubs, Taverns and Bars",Seats - Indoor,150,144.95523720563205,-37.816868402824824,"-37.816868402824824, 144.95523720563205"
2007,41,101164,101164,655-667 Bourke Street MELBOURNE 3000,Melbourne (CBD),The Bourke Armoury Cafe,"Part Ground , 655 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,80,144.9545026234553,-37.81732136010291,"-37.81732136010291, 144.9545026234553"
2007,41,101165,101165,669-675 Bourke Street MELBOURNE 3000,Melbourne (CBD),Chafs Cafe,"Ground , 669-671 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,34,144.95410974907867,-37.81721978248396,"-37.81721978248396, 144.95410974907867"
2007,41,101165,101165,669-675 Bourke Street MELBOURNE 3000,Melbourne (CBD),Chafs Cafe,"Ground , 669-671 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,8,144.95410974907867,-37.81721978248396,"-37.81721978248396, 144.95410974907867"
2007,41,105948,105948,582-584 Little Collins Street MELBOURNE 3000,Melbourne (CBD),St Arnou,582-584 Little Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,26,144.95536140545556,-37.81742034144726,"-37.81742034144726, 144.95536140545556"
2007,41,108966,108966,122-132 Spencer Street MELBOURNE 3000,Melbourne (CBD),Savoy Park Plaza International,122-132 Spencer Street MELBOURNE 3000,4400,Accommodation,Seats - Indoor,110,144.95393923659304,-37.81777361878052,"-37.81777361878052, 144.95393923659304"
2007,42,110095,101155,121 William Street MELBOURNE 3000,Melbourne (CBD),Cafe Diy,"Shop 20, 121 William Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,32,144.95782326528942,-37.81636671867598,"-37.81636671867598, 144.95782326528942"
2007,42,110095,101155,121 William Street MELBOURNE 3000,Melbourne (CBD),Cafenatics Espresso Bar,"Shop 18, 121 William Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,4,144.95782326528942,-37.81636671867598,"-37.81636671867598, 144.95782326528942"
2007,42,110095,101155,121 William Street MELBOURNE 3000,Melbourne (CBD),Cafe Pazzo,"Shop 15, 121 William Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,110,144.95782326528942,-37.81636671867598,"-37.81636671867598, 144.95782326528942"
2007,42,110095,101155,121 William Street MELBOURNE 3000,Melbourne (CBD),Tengu Sushi Cafe,"Shop 16, 121 William Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,20,144.95782326528942,-37.81636671867598,"-37.81636671867598, 144.95782326528942"
2007,42,101157,101157,561-571 Bourke Street MELBOURNE 3000,Melbourne (CBD),Cafe d'aroma,"Rear Ground , 565 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,70,144.9570273115539,-37.81647593317649,"-37.81647593317649, 144.9570273115539"
2007,42,105390,105390,589-603 Bourke Street MELBOURNE 3000,Melbourne (CBD),Quizno's Sub,"Shop 3, Ground , 601 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,34,144.9561923205519,-37.81652940638732,"-37.81652940638732, 144.9561923205519"
2007,42,105949,105949,538-542 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Lady Jade Tea House,"Shop 4, 540 Little Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,6,144.95677747273254,-37.81696805148166,"-37.81696805148166, 144.95677747273254"
2007,42,105949,105949,538-542 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Mangrove Jacks,"Shop 5, 540 Little Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,86,144.95677747273254,-37.81696805148166,"-37.81696805148166, 144.95677747273254"
2007,42,105949,105949,538-542 Little Collins Street MELBOURNE 3000,Melbourne (CBD),The Gourmet Gulp,"Shop 1, 540 Little Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,16,144.95677747273254,-37.81696805148166,"-37.81696805148166, 144.95677747273254"
2007,42,105950,105950,520-536 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Bambini Barrista,"Shop 7, 530 Little Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Outdoor,14,144.9571194391247,-37.81688111997319,"-37.81688111997319, 144.9571194391247"
2007,42,105950,105950,520-536 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Salto Cafe & Bistro,"Shop 9, 532 Little Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,20,144.9571194391247,-37.81688111997319,"-37.81688111997319, 144.9571194391247"
2007,43,101152,101152,457-471 Bourke Street MELBOURNE 3000,Melbourne (CBD),Cafe Felice,"Part Ground , 461 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,20,144.96018234285577,-37.8154932912598,"-37.8154932912598, 144.96018234285577"
2007,43,105953,105953,430-436 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Vue De Monde,"Suite 3, Ground , 430-436 Little Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,60,144.9601192661499,-37.81597076939002,"-37.81597076939002, 144.9601192661499"
2007,43,108069,108069,131-141 Queen Street MELBOURNE 3000,Melbourne (CBD),Fo Guang Yuan Art Gallery,"Unit 2, UprGround , 131 Queen Street MELBOURNE 3000",4279,Other Store-Based Retailing n.e.c.,Seats - Indoor,60,144.96054302812774,-37.815496733626624,"-37.815496733626624, 144.96054302812774"
2007,43,108070,108070,449-455 Bourke Street MELBOURNE 3000,Melbourne (CBD),Hudsons Coffee,"Part Ground , 455 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,25,144.96051681010874,-37.815273404938054,"-37.815273404938054, 144.96051681010874"
2007,43,110147,110147,114-128 William Street MELBOURNE 3000,Melbourne (CBD),Trios Cafe,"Part Ground , 114 William Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,74,144.9589319066054,-37.81630802777758,"-37.81630802777758, 144.9589319066054"
2007,43,110147,110147,114-128 William Street MELBOURNE 3000,Melbourne (CBD),Trios Cafe,"Part Ground , 114 William Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,44,144.9589319066054,-37.81630802777758,"-37.81630802777758, 144.9589319066054"
2007,44,597186,101146,385 Bourke Street MELBOURNE 3000,Melbourne (CBD),Blahnik,"Shop , 385 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,20,144.9629309900082,-37.81493078263924,"-37.81493078263924, 144.9629309900082"
2007,44,101147,101147,393-403 Bourke Street MELBOURNE 3000,Melbourne (CBD),Ed's Food Hut,"Shop 11, 399-403 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,36,144.96220519105626,-37.81513905251065,"-37.81513905251065, 144.96220519105626"
2007,44,105957,105957,382 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Sprout,"Part Ground , 382 Little Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Outdoor,20,144.9619575500068,-37.815561573057465,"-37.815561573057465, 144.9619575500068"
2007,44,106373,106373,21-27 McKillop Street MELBOURNE 3000,Melbourne (CBD),Eatcetera Etc,"Ground , 27 McKillop Street MELBOURNE 3000",4513,Catering Services,Seats - Outdoor,4,144.96149388730677,-37.81524392439455,"-37.81524392439455, 144.96149388730677"
2007,44,106373,106373,21-27 McKillop Street MELBOURNE 3000,Melbourne (CBD),Red Spice Road,"Ground , 21 McKillop Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,120,144.96149388730677,-37.81524392439455,"-37.81524392439455, 144.96149388730677"
2007,44,106375,106375,10-16 McKillop Street MELBOURNE 3000,Melbourne (CBD),McKillops Bar & Restaurant,"Ground , 14-16 McKillop Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,54,144.96191227260834,-37.81533243121395,"-37.81533243121395, 144.96191227260834"
2007,44,108110,108110,128-146 Queen Street MELBOURNE 3000,Melbourne (CBD),J & Ty Cafe,"Part Ground , 140 Queen Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,8,144.96118536656502,-37.815390879902615,"-37.815390879902615, 144.96118536656502"
2007,44,108111,108111,118-126 Queen Street MELBOURNE 3000,Melbourne (CBD),Ludo,"Shop 1, 118 Queen Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,32,144.96130754384674,-37.81565593624987,"-37.81565593624987, 144.96130754384674"
2007,44,108111,108111,118-126 Queen Street MELBOURNE 3000,Melbourne (CBD),Ludo,"Shop 1, 118 Queen Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,8,144.96130754384674,-37.81565593624987,"-37.81565593624987, 144.96130754384674"
2007,45,101142,101142,309-325 Bourke Street MELBOURNE 3000,Melbourne (CBD),Malaysian Oriental Wok,"Shop 15, 309-325 Bourke Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,15,144.96454098046968,-37.81445861712644,"-37.81445861712644, 144.96454098046968"
2007,45,101142,101142,309-325 Bourke Street MELBOURNE 3000,Melbourne (CBD),Tokio Japanese Take Away,"Shop 16, 309-325 Bourke Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Outdoor,12,144.96454098046968,-37.81445861712644,"-37.81445861712644, 144.96454098046968"
2007,45,101142,101142,309-325 Bourke Street MELBOURNE 3000,Melbourne (CBD),The Cultured Salad,"Shop 30, 309-325 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,84,144.96454098046968,-37.81445861712644,"-37.81445861712644, 144.96454098046968"
2007,45,101142,101142,309-325 Bourke Street MELBOURNE 3000,Melbourne (CBD),Alpha Cafe & Deli,"Shop 13, 309-325 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,28,144.96454098046968,-37.81445861712644,"-37.81445861712644, 144.96454098046968"
2007,45,101143,101143,327-329 Bourke Street MELBOURNE 3000,Melbourne (CBD),Causeway Inn,"Floor 2, 327-329 Bourke Street MELBOURNE 3000",4400,Accommodation,Seats - Indoor,85,144.96416902200264,-37.81431882640516,"-37.81431882640516, 144.96416902200264"
2007,45,101144,101144,331-339 Bourke Street MELBOURNE 3000,Melbourne (CBD),Red Cup Cafe,"Shop 45,  Bourke Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,8,144.96397349236796,-37.81438908042054,"-37.81438908042054, 144.96397349236796"
2007,45,101144,101144,331-339 Bourke Street MELBOURNE 3000,Melbourne (CBD),Koko Black,"Shop 4,  Bourke Street MELBOURNE 3000",4129,Other Specialised Food Retailing,Seats - Indoor,45,144.96397349236796,-37.81438908042054,"-37.81438908042054, 144.96397349236796"
2007,45,101144,101144,331-339 Bourke Street MELBOURNE 3000,Melbourne (CBD),Camille Lucie,"Shop 24,  Bourke Street MELBOURNE 3000",4253,Watch and Jewellery Retailing,Seats - Outdoor,8,144.96397349236796,-37.81438908042054,"-37.81438908042054, 144.96397349236796"
2007,45,103315,103315,136-140 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Healthy Appetite,136 Elizabeth Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,40,144.96375119283138,-37.81484390096668,"-37.81484390096668, 144.96375119283138"
2007,45,105960,105960,318-322 Little Collins Street MELBOURNE 3000,Melbourne (CBD),The Chocolait Hub,"Shop 9, 318-322 Little Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,25,144.96401670012526,-37.81488232647624,"-37.81488232647624, 144.96401670012526"
2007,45,105960,105960,318-322 Little Collins Street MELBOURNE 3000,Melbourne (CBD),FFour,"Floor 2, 318-322 Little Collins Street MELBOURNE 3000",4520,"Pubs, Taverns and Bars",Seats - Indoor,120,144.96401670012526,-37.81488232647624,"-37.81488232647624, 144.96401670012526"
2007,45,105961,105961,304-306 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Gordons Cafe-Bar,"Shop 4, 306 Little Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,16,144.964357362551,-37.814730023095926,"-37.814730023095926, 144.964357362551"
2007,45,105961,105961,304-306 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Laurent-Boulangerie Patisserie,306 Little Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,80,144.964357362551,-37.814730023095926,"-37.814730023095926, 144.964357362551"
2007,45,105961,105961,304-306 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Gordons Cafe-Bar,"Shop 4, 306 Little Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,12,144.964357362551,-37.814730023095926,"-37.814730023095926, 144.964357362551"
2007,45,105961,105961,304-306 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Gordons Cafe & Bar,"Shop 5, 306 Little Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,14,144.964357362551,-37.814730023095926,"-37.814730023095926, 144.964357362551"
2007,45,105961,105961,304-306 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Little Big Harvest,"Kiosk , 306-306 Little Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,4,144.964357362551,-37.814730023095926,"-37.814730023095926, 144.964357362551"
2007,45,109273,109273,139-141 Swanston Street MELBOURNE 3000,Melbourne (CBD),Gopal's Vegetarian Restaurant,"Floor 1, 139-141 Swanston Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,80,144.96574128751536,-37.814412791850145,"-37.814412791850145, 144.96574128751536"
2007,46,101127,101127,143-153 Russell Street MELBOURNE 3000,Melbourne (CBD),Cafe Tono,181 Russell Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,45,144.96797750661435,-37.81311086849268,"-37.81311086849268, 144.96797750661435"
2007,46,101131,101131,201-203 Bourke Street MELBOURNE 3000,Melbourne (CBD),KFC,201-203 Bourke Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,80,144.9675357150277,-37.81324088648374,"-37.81324088648374, 144.9675357150277"
2007,46,101134,101134,219-225 Bourke Street MELBOURNE 3000,Melbourne (CBD),Sweet Mama's Cafe,"Part Ground , 225 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,6,144.96710872733155,-37.81346630100789,"-37.81346630100789, 144.96710872733155"
2007,46,101137,101137,235-251 Bourke Street MELBOURNE 3000,Melbourne (CBD),Nusantara,"Shop 27, 239-251 Bourke Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,16,144.96662896262313,-37.81374538841577,"-37.81374538841577, 144.96662896262313"
2007,46,101137,101137,235-251 Bourke Street MELBOURNE 3000,Melbourne (CBD),Subway,"Shop 3, 239 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,10,144.96662896262313,-37.81374538841577,"-37.81374538841577, 144.96662896262313"
2007,46,101137,101137,235-251 Bourke Street MELBOURNE 3000,Melbourne (CBD),Singing Fish Restaurant,"Shop 25, 239 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,25,144.96662896262313,-37.81374538841577,"-37.81374538841577, 144.96662896262313"
2007,46,101137,101137,235-251 Bourke Street MELBOURNE 3000,Melbourne (CBD),Chatter Box - Curry & Noodle Bar,"Shop 18, 239 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,18,144.96662896262313,-37.81374538841577,"-37.81374538841577, 144.96662896262313"
2007,46,105963,105963,196-212 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Hairy Canary,212 Little Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,70,144.9671623655484,-37.81390258825656,"-37.81390258825656, 144.9671623655484"
2007,46,108536,108536,115-127 Russell Street MELBOURNE 3000,Melbourne (CBD),Portland Hotel,115-127 Russell Street MELBOURNE 3000,4520,"Pubs, Taverns and Bars",Seats - Outdoor,40,144.96820916980602,-37.81366507657,"-37.81366507657, 144.96820916980602"
2007,46,109412,109412,148 Swanston Street MELBOURNE 3000,Melbourne (CBD),Sushi Sushi (Melbourne) Pty Ltd,148 Swanston Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,28,144.9662291978291,-37.81412924600946,"-37.81412924600946, 144.9662291978291"
2007,47,101126,101126,173-175 Bourke Street MELBOURNE 3000,Melbourne (CBD),Edoya Japanese Restaurant,"Ground , 138-144 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,40,144.96842640034436,-37.81299030000287,"-37.81299030000287, 144.96842640034436"
2007,47,108591,108591,114-120 Russell Street MELBOURNE 3000,Melbourne (CBD),Postal Hall,116 Russell Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,15,144.96903072912073,-37.81349350249417,"-37.81349350249417, 144.96903072912073"
