lifespan_numeric,industry_cafe,log_seats,outdoor_seating,mixed_seating,same_ind,other_ind,on_best_street,on_worst_street,clue_melbourne__cbd_,clue_carlton,clue_docklands,clue_southbank,clue_north_melbourne,clue_west_melbourne__residential_,clue_east_melbourne,clue_parkville,clue_melbourne__remainder_,clue_kensington,property_competition
2,1,3.6635616461296463,0,1,73,6,0,0,0,1,0,0,0,0,0,0,0,0,0
3,1,3.8501476017100584,0,1,92,6,0,0,0,1,0,0,0,0,0,0,0,0,0
3,1,4.727387818712341,0,1,53,6,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,3.8501476017100584,0,1,85,6,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,4.727387818712341,0,1,46,4,0,0,0,1,0,0,0,0,0,0,0,0,0
21,1,3.367295829986474,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,3.258096538021482,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,1,3.6109179126442243,0,1,53,6,0,0,0,1,0,0,0,0,0,0,0,0,0
10,1,3.6109179126442243,0,1,64,6,0,0,0,1,0,0,0,0,0,0,0,0,0
7,1,3.7612001156935624,0,1,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,1,3.713572066704308,0,0,35,2,0,0,0,1,0,0,0,0,0,0,0,0,0
7,1,3.970291913552122,0,1,46,4,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,3.7612001156935624,0,1,85,6,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,3.4339872044851463,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,1,3.8501476017100584,0,1,35,2,0,0,0,1,0,0,0,0,0,0,0,0,0
14,1,3.713572066704308,0,1,53,6,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,4.343805421853684,0,1,35,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,3.713572066704308,0,1,46,4,0,0,0,1,0,0,0,0,0,0,0,0,0
5,1,4.406719247264253,0,1,53,6,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,4.477336814478207,0,1,46,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4,1,4.418840607796598,0,1,35,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,3.9318256327243257,0,0,92,6,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2.70805020110221,0,0,3,47,0,0,0,1,0,0,0,0,0,0,0,0,0
9,0,3.258096538021482,0,0,5,54,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,3.4965075614664802,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,3.2188758248682006,0,0,1,36,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,3.2188758248682006,0,0,2,40,0,0,0,1,0,0,0,0,0,0,0,0,0
22,1,4.290459441148391,0,1,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1.9459101490553132,0,0,12,29,0,0,1,0,0,0,0,0,0,0,0,0,0
14,1,1.9459101490553132,0,0,34,13,0,0,1,0,0,0,0,0,0,0,0,0,1
5,1,5.081404364984463,0,0,62,18,0,0,1,0,0,0,0,0,0,0,0,0,2
16,1,4.61512051684126,0,0,34,13,0,0,1,0,0,0,0,0,0,0,0,0,1
9,1,3.367295829986474,0,0,18,4,0,0,0,1,0,0,0,0,0,0,0,0,0
9,1,5.602118820879701,0,1,14,0,1,0,0,0,0,1,0,0,0,0,0,0,14
16,1,4.61512051684126,0,0,23,0,1,0,0,0,0,1,0,0,0,0,0,0,15
5,1,4.204692619390966,0,1,19,0,1,0,0,0,0,1,0,0,0,0,0,0,13
19,1,3.9318256327243257,0,0,14,0,1,0,0,0,0,1,0,0,0,0,0,0,14
4,1,5.707110264748875,0,1,14,0,1,0,0,0,0,1,0,0,0,0,0,0,14
22,1,4.709530201312334,0,1,14,0,1,0,0,0,0,1,0,0,0,0,0,0,14
6,1,4.204692619390966,0,0,14,0,1,0,0,0,0,1,0,0,0,0,0,0,14
3,1,4.465908118654584,0,1,23,0,1,0,0,0,0,1,0,0,0,0,0,0,15
13,1,4.51085950651685,0,0,33,0,1,0,0,0,0,1,0,0,0,0,0,0,14
7,1,5.303304908059076,0,0,23,0,1,0,0,0,0,1,0,0,0,0,0,0,15
6,1,4.51085950651685,0,1,14,0,1,0,0,0,0,1,0,0,0,0,0,0,14
2,1,5.14166355650266,0,1,45,0,1,0,0,0,0,1,0,0,0,0,0,0,15
2,1,4.31748811353631,0,0,14,0,1,0,0,0,0,1,0,0,0,0,0,0,14
11,1,4.330733340286331,0,0,14,0,1,0,0,0,0,1,0,0,0,0,0,0,14
13,1,5.564520407322694,0,0,33,0,1,0,0,0,0,1,0,0,0,0,0,0,14
2,1,5.25227342804663,0,1,50,0,1,0,0,0,0,1,0,0,0,0,0,0,18
22,1,4.948759890378168,0,0,14,0,1,0,0,0,0,1,0,0,0,0,0,0,14
11,1,4.330733340286331,0,0,14,0,1,0,0,0,0,1,0,0,0,0,0,0,14
7,1,4.31748811353631,0,0,16,0,1,0,0,0,0,1,0,0,0,0,0,0,14
16,1,5.081404364984463,0,0,23,0,1,0,0,0,0,1,0,0,0,0,0,0,15
13,1,5.198497031265826,0,1,14,0,1,0,0,0,0,1,0,0,0,0,0,0,14
4,1,5.942799375126701,0,0,14,0,1,0,0,0,0,1,0,0,0,0,0,0,14
2,1,3.713572066704308,0,0,33,0,1,0,0,0,0,1,0,0,0,0,0,0,14
13,1,5.707110264748875,0,0,19,0,1,0,0,0,0,1,0,0,0,0,0,0,13
13,1,6.030685260261263,0,0,33,0,1,0,0,0,0,1,0,0,0,0,0,0,14
5,1,5.303304908059076,0,0,19,0,1,0,0,0,0,1,0,0,0,0,0,0,13
2,1,4.634728988229636,0,1,14,0,1,0,0,0,0,1,0,0,0,0,0,0,14
20,1,4.634728988229636,0,1,16,0,1,0,0,0,0,1,0,0,0,0,0,0,14
9,1,5.673323267171493,0,1,14,0,1,0,0,0,0,1,0,0,0,0,0,0,14
4,1,5.707110264748875,0,1,14,0,1,0,0,0,0,1,0,0,0,0,0,0,14
8,1,3.713572066704308,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,3.713572066704308,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9,1,3.4339872044851463,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7,1,4.454347296253507,0,1,91,19,0,0,1,0,0,0,0,0,0,0,0,0,2
7,1,4.762173934797756,0,1,91,19,0,0,1,0,0,0,0,0,0,0,0,0,2
5,1,4.499809670330265,0,1,121,30,0,0,1,0,0,0,0,0,0,0,0,0,2
14,1,4.875197323201151,0,1,91,19,0,0,1,0,0,0,0,0,0,0,0,0,2
2,1,4.3694478524670215,0,1,136,33,0,0,1,0,0,0,0,0,0,0,0,0,2
4,1,4.3694478524670215,0,1,105,23,0,0,1,0,0,0,0,0,0,0,0,0,1
16,1,3.1354942159291497,0,1,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,3.58351893845611,0,0,58,5,0,0,0,1,0,0,0,0,0,0,0,0,0
4,1,4.204692619390966,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,3.713572066704308,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,1,4.394449154672439,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,4.736198448394496,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,1,4.795790545596741,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,4.948759890378168,0,0,79,32,0,0,1,0,0,0,0,0,0,0,0,0,23
2,1,3.6635616461296463,0,0,79,32,0,0,1,0,0,0,0,0,0,0,0,0,23
2,0,2.772588722239781,0,0,31,80,0,0,1,0,0,0,0,0,0,0,0,0,23
2,0,2.9444389791664403,0,0,31,80,0,0,1,0,0,0,0,0,0,0,0,0,23
2,1,5.298317366548036,0,1,79,32,0,0,1,0,0,0,0,0,0,0,0,0,23
2,1,5.170483995038151,0,1,79,32,0,0,1,0,0,0,0,0,0,0,0,0,23
2,1,4.61512051684126,0,0,79,32,0,0,1,0,0,0,0,0,0,0,0,0,23
2,1,4.653960350157523,0,1,79,32,0,0,1,0,0,0,0,0,0,0,0,0,23
2,1,4.143134726391533,0,0,79,32,0,0,1,0,0,0,0,0,0,0,0,0,23
2,1,3.9318256327243257,0,0,79,32,0,0,1,0,0,0,0,0,0,0,0,0,23
2,1,4.709530201312334,0,1,79,32,0,0,1,0,0,0,0,0,0,0,0,0,23
2,1,3.7376696182833684,0,0,79,32,0,0,1,0,0,0,0,0,0,0,0,0,23
2,0,1.6094379124341003,0,0,31,80,0,0,1,0,0,0,0,0,0,0,0,0,23
2,1,4.836281906951478,0,1,79,32,0,0,1,0,0,0,0,0,0,0,0,0,23
2,0,3.367295829986474,0,1,31,80,0,0,1,0,0,0,0,0,0,0,0,0,23
2,0,3.044522437723423,0,0,31,80,0,0,1,0,0,0,0,0,0,0,0,0,23
2,1,4.653960350157523,0,0,79,32,0,0,1,0,0,0,0,0,0,0,0,0,23
2,1,4.875197323201151,0,1,79,32,0,0,1,0,0,0,0,0,0,0,0,0,23
2,1,3.6109179126442243,0,0,79,32,0,0,1,0,0,0,0,0,0,0,0,0,23
2,1,5.198497031265826,0,0,79,32,0,0,1,0,0,0,0,0,0,0,0,0,23
2,1,4.795790545596741,0,0,79,32,0,0,1,0,0,0,0,0,0,0,0,0,23
2,0,1.6094379124341003,0,0,31,80,0,0,1,0,0,0,0,0,0,0,0,0,23
2,1,3.258096538021482,1,0,79,32,0,0,1,0,0,0,0,0,0,0,0,0,23
2,0,2.3978952727983707,0,0,31,80,0,0,1,0,0,0,0,0,0,0,0,0,23
8,1,3.4339872044851463,0,0,68,19,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.07753744390572,0,0,96,25,0,0,1,0,0,0,0,0,0,0,0,0,2
4,1,3.713572066704308,0,0,75,20,0,0,1,0,0,0,0,0,0,0,0,0,2
7,0,2.1972245773362196,0,0,19,76,0,0,1,0,0,0,0,0,0,0,0,0,2
2,1,5.272999558563747,0,0,105,26,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,5.017279836814924,0,0,88,23,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,3.367295829986474,0,1,8,72,0,0,1,0,0,0,0,0,0,0,0,0,0
16,1,4.110873864173311,0,1,71,9,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,4.007333185232471,0,1,40,8,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,2.5649493574615367,0,1,6,36,0,0,1,0,0,0,0,0,0,0,0,0,0
11,1,3.8501476017100584,0,1,20,3,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,3.8918202981106265,0,1,73,13,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,3.8918202981106265,0,1,43,8,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.8918202981106265,0,1,64,12,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.367295829986474,0,1,15,3,0,0,1,0,0,0,0,0,0,0,0,0,0
8,1,4.330733340286331,0,1,8,4,0,0,0,1,0,0,0,0,0,0,0,0,0
5,1,4.454347296253507,0,0,232,25,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.2626798770413155,0,0,236,45,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,4.2626798770413155,0,0,266,51,0,0,1,0,0,0,0,0,0,0,0,0,0
7,0,2.1972245773362196,1,0,5,34,0,0,0,1,0,0,0,0,0,0,0,0,0
5,1,3.713572066704308,0,1,18,4,0,0,0,1,0,0,0,0,0,0,0,0,0
9,0,2.70805020110221,0,1,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0
6,0,2.1972245773362196,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
9,1,3.8918202981106265,0,1,12,4,0,0,0,1,0,0,0,0,0,0,0,0,0
19,1,3.58351893845611,0,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,3.2188758248682006,0,0,321,51,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.2188758248682006,0,0,287,45,0,0,1,0,0,0,0,0,0,0,0,0,0
8,1,3.044522437723423,0,0,191,26,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,3.713572066704308,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,0,3.044522437723423,0,0,4,28,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,4.61512051684126,0,0,111,6,0,0,1,0,0,0,0,0,0,0,0,0,0
13,1,5.8888779583328805,0,0,59,14,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,1.791759469228055,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,1.9459101490553132,0,0,19,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,3.713572066704308,0,1,23,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,1,5.14166355650266,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,1,7.884952945759814,0,1,9,8,0,0,0,0,1,0,0,0,0,0,0,0,2
5,1,3.4965075614664802,0,1,9,8,0,0,0,0,1,0,0,0,0,0,0,0,2
11,1,3.4965075614664802,0,1,14,9,0,0,0,0,1,0,0,0,0,0,0,0,2
5,1,7.884952945759814,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18,1,6.85751406254539,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,1,4.204692619390966,0,1,63,13,0,0,1,0,0,0,0,0,0,0,0,0,0
13,1,4.454347296253507,0,1,22,7,0,0,1,0,0,0,0,0,0,0,0,0,0
16,1,4.30406509320417,0,1,38,4,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,3.8501476017100584,0,0,102,19,0,0,0,1,0,0,0,0,0,0,0,0,0
9,0,3.367295829986474,0,1,15,88,0,0,0,1,0,0,0,0,0,0,0,0,0
17,0,3.367295829986474,0,1,11,65,0,0,0,1,0,0,0,0,0,0,0,0,0
4,1,3.367295829986474,0,1,52,8,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,3.367295829986474,0,1,42,8,0,0,0,0,0,1,0,0,0,0,0,0,0
14,0,1.9459101490553132,1,0,12,46,0,0,1,0,0,0,0,0,0,0,0,0,0
9,1,4.653960350157523,0,1,28,3,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,3.4339872044851463,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3.828641396489095,0,0,32,3,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,2.5649493574615367,0,1,27,90,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2.3978952727983707,0,1,12,51,0,0,1,0,0,0,0,0,0,0,0,0,1
4,0,2.9444389791664403,0,1,14,60,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,4.709530201312334,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0
15,1,3.4965075614664802,0,1,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,4.709530201312334,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,4.61512051684126,0,0,11,2,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,3.4339872044851463,0,0,30,3,0,0,0,1,0,0,0,0,0,0,0,0,0
21,1,5.707110264748875,0,1,17,0,1,0,0,0,1,0,0,0,0,0,0,0,3
9,1,4.709530201312334,0,1,17,0,1,0,0,0,1,0,0,0,0,0,0,0,3
8,1,4.709530201312334,0,1,34,1,1,0,0,0,1,0,0,0,0,0,0,0,3
15,1,3.258096538021482,0,1,17,0,1,0,0,0,1,0,0,0,0,0,0,0,3
21,1,5.170483995038151,0,1,17,0,1,0,0,0,1,0,0,0,0,0,0,0,3
22,1,4.9344739331306915,0,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,4
2,1,4.709530201312334,0,1,38,1,1,0,0,0,1,0,0,0,0,0,0,0,4
10,1,3.5263605246161616,0,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,4
4,1,3.6375861597263857,0,1,38,1,1,0,0,0,1,0,0,0,0,0,0,0,4
10,1,4.919980925828125,0,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,4
14,1,4.795790545596741,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,4
16,1,5.3612921657094255,0,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,4
1,1,3.9318256327243257,0,0,51,1,1,0,0,0,1,0,0,0,0,0,0,0,2
5,1,5.198497031265826,0,1,47,1,1,0,0,0,1,0,0,0,0,0,0,0,1
3,1,4.962844630259907,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,1,3.9318256327243257,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,1,4.2626798770413155,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,1,4.875197323201151,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6,1,4.812184355372417,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7,1,4.442651256490317,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,1,4.890349128221754,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18,1,4.290459441148391,0,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,4.127134385045092,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4,1,4.795790545596741,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1
15,1,4.110873864173311,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,1,4.61512051684126,0,0,17,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16,1,5.017279836814924,0,0,17,1,0,1,1,0,0,0,0,0,0,0,0,0,0
22,0,2.5649493574615367,0,0,2,16,0,0,1,0,0,0,0,0,0,0,0,0,0
13,0,2.1972245773362196,0,1,4,29,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,4.110873864173311,0,0,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6,1,4.394449154672439,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,1,3.367295829986474,0,1,28,9,0,0,1,0,0,0,0,0,0,0,0,0,0
8,0,2.3978952727983707,0,1,9,31,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,2.5649493574615367,0,1,15,57,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,3.9318256327243257,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,4.343805421853684,0,1,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,3.5553480614894135,0,1,35,11,0,0,0,0,0,0,1,0,0,0,0,0,2
4,0,2.70805020110221,0,1,10,36,0,0,0,0,0,0,1,0,0,0,0,0,2
3,0,2.5649493574615367,0,0,9,29,0,0,0,0,0,0,1,0,0,0,0,0,1
8,1,3.4965075614664802,0,1,40,12,0,0,0,0,0,0,1,0,0,0,0,0,2
2,0,2.70805020110221,0,1,13,50,0,0,0,0,0,0,1,0,0,0,0,0,2
11,0,2.5649493574615367,0,0,9,29,0,0,0,0,0,0,1,0,0,0,0,0,1
20,1,4.6443908991413725,0,1,21,4,0,0,0,1,0,0,0,0,0,0,0,0,0
7,1,3.713572066704308,0,1,23,5,0,0,0,1,0,0,0,0,0,0,0,0,1
9,1,3.4965075614664802,0,1,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1
7,0,3.044522437723423,0,1,3,11,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1.6094379124341003,0,0,4,31,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,2.3978952727983707,0,0,2,27,0,0,0,0,0,0,1,0,0,0,0,0,0
21,1,4.912654885736052,0,1,17,0,0,0,0,0,1,0,0,0,0,0,0,0,3
15,1,3.9889840465642745,0,1,20,0,0,0,0,0,1,0,0,0,0,0,0,0,3
11,1,3.367295829986474,0,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,4
2,1,5.602118820879701,0,1,36,0,0,0,0,0,1,0,0,0,0,0,0,0,4
2,1,5.14166355650266,0,1,17,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2,1,5.017279836814924,0,1,36,0,0,0,0,0,1,0,0,0,0,0,0,0,4
2,1,3.828641396489095,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2,1,5.14166355650266,0,1,36,0,0,0,0,0,1,0,0,0,0,0,0,0,4
7,1,5.14166355650266,0,1,20,0,0,0,0,0,1,0,0,0,0,0,0,0,3
3,1,4.727387818712341,0,1,50,1,1,0,0,0,1,0,0,0,0,0,0,0,3
9,1,5.602118820879701,0,1,17,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1,1,4.2626798770413155,0,0,50,1,1,0,0,0,1,0,0,0,0,0,0,0,3
2,1,5.017279836814924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,2.833213344056216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1,3.9318256327243257,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4,1,3.4965075614664802,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9,1,4.110873864173311,0,0,18,8,0,0,0,0,1,0,0,0,0,0,0,0,4
6,1,3.784189633918261,0,1,18,8,0,0,0,0,1,0,0,0,0,0,0,0,4
17,1,4.394449154672439,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2
4,1,4.836281906951478,0,1,25,1,0,0,0,0,1,0,0,0,0,0,0,0,5
9,1,5.081404364984463,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2
11,1,4.330733340286331,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2,1,4.976733742420574,0,1,13,0,0,0,0,0,1,0,0,0,0,0,0,0,4
7,1,4.31748811353631,0,1,25,1,0,0,0,0,1,0,0,0,0,0,0,0,5
11,1,4.465908118654584,0,1,13,0,0,0,0,0,1,0,0,0,0,0,0,0,4
4,1,3.6109179126442243,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,4
5,1,4.127134385045092,0,1,25,1,0,0,0,0,1,0,0,0,0,0,0,0,5
9,1,4.499809670330265,0,1,22,1,0,0,0,0,1,0,0,0,0,0,0,0,3
2,1,3.5553480614894135,0,1,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0
19,1,5.993961427306569,0,1,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2,1,5.303304908059076,0,0,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0
11,1,5.198497031265826,0,1,17,0,1,0,0,0,1,0,0,0,0,0,0,0,1
11,1,5.081404364984463,0,1,17,0,1,0,0,0,1,0,0,0,0,0,0,0,1
21,0,3.367295829986474,0,1,1,36,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,3.7612001156935624,0,1,35,2,0,0,0,1,0,0,0,0,0,0,0,0,0
4,1,3.9318256327243257,0,1,85,6,0,0,0,1,0,0,0,0,0,0,0,0,0
5,1,3.7612001156935624,0,1,46,4,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,3.9318256327243257,0,1,79,6,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,3.7612001156935624,0,1,39,3,0,0,0,1,0,0,0,0,0,0,0,0,0
4,1,3.7612001156935624,0,1,64,6,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,4.110873864173311,0,0,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0
7,1,4.110873864173311,0,0,25,8,0,0,1,0,0,0,0,0,0,0,0,0,0
6,0,1.6094379124341003,1,0,5,17,1,0,0,0,0,0,1,0,0,0,0,0,0
2,1,2.3978952727983707,0,0,15,5,1,0,0,0,0,0,1,0,0,0,0,0,0
13,1,3.58351893845611,0,0,21,3,0,0,0,0,0,1,0,0,0,0,0,0,10
6,0,3.4339872044851463,0,0,4,25,0,0,0,0,0,1,0,0,0,0,0,0,12
4,0,3.4339872044851463,0,0,6,46,0,0,0,0,0,1,0,0,0,0,0,0,14
3,0,2.5649493574615367,0,0,1,12,0,0,0,0,0,1,0,0,0,0,0,0,7
2,0,2.3978952727983707,0,0,4,25,0,0,0,0,0,1,0,0,0,0,0,0,12
10,0,2.3978952727983707,0,0,2,22,0,0,0,0,0,1,0,0,0,0,0,0,10
2,1,2.70805020110221,0,1,32,6,0,0,0,0,0,1,0,0,0,0,0,0,14
2,1,6.037870919922137,0,1,47,8,0,0,0,0,0,1,0,0,0,0,0,0,9
11,1,3.58351893845611,0,0,11,2,0,0,0,0,0,1,0,0,0,0,0,0,7
2,1,3.58351893845611,0,0,45,7,0,0,0,0,0,1,0,0,0,0,0,0,14
18,1,3.367295829986474,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,2
16,1,4.007333185232471,0,0,11,2,0,0,0,0,0,1,0,0,0,0,0,0,7
9,1,3.4965075614664802,0,1,21,3,0,0,0,0,0,1,0,0,0,0,0,0,10
2,1,4.51085950651685,0,0,21,3,0,0,0,0,0,1,0,0,0,0,0,0,10
9,1,3.4339872044851463,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,2
8,1,4.330733340286331,0,1,24,5,0,0,0,0,0,1,0,0,0,0,0,0,12
16,0,2.5649493574615367,0,0,1,12,0,0,0,0,0,1,0,0,0,0,0,0,7
6,1,3.713572066704308,0,0,28,6,0,0,0,0,0,1,0,0,0,0,0,0,12
5,1,5.017279836814924,0,0,28,6,0,0,0,0,0,1,0,0,0,0,0,0,12
18,1,5.5254529391317835,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,2
7,1,5.017279836814924,0,0,11,2,0,0,0,0,0,1,0,0,0,0,0,0,7
14,1,4.983606621708336,0,1,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,1,2.9444389791664403,0,0,29,11,0,0,0,0,1,0,0,0,0,0,0,0,1
2,1,3.1354942159291497,0,0,43,16,0,0,0,0,1,0,0,0,0,0,0,0,1
4,1,4.04305126783455,0,1,20,10,0,0,0,0,1,0,0,0,0,0,0,0,1
2,1,4.02535169073515,0,1,36,12,0,0,0,0,1,0,0,0,0,0,0,0,2
5,1,3.713572066704308,0,1,12,10,0,0,0,0,1,0,0,0,0,0,0,0,1
16,0,2.4849066497880004,0,1,8,6,0,0,0,0,1,0,0,0,0,0,0,0,0
9,1,4.02535169073515,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,1,3.4339872044851463,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2,1,3.4339872044851463,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11,1,4.795790545596741,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,1,4.3694478524670215,0,1,28,8,0,0,0,0,1,0,0,0,0,0,0,0,4
6,1,4.2626798770413155,0,0,11,3,0,0,0,0,1,0,0,0,0,0,0,0,0
6,1,3.8501476017100584,0,0,28,8,0,0,0,0,1,0,0,0,0,0,0,0,4
4,1,4.465908118654584,0,1,28,8,0,0,0,0,1,0,0,0,0,0,0,0,4
2,1,4.465908118654584,0,1,35,9,0,0,0,0,1,0,0,0,0,0,0,0,4
1,1,3.9318256327243257,0,1,39,9,0,0,0,0,1,0,0,0,0,0,0,0,3
3,1,4.727387818712341,0,0,35,9,0,0,0,0,1,0,0,0,0,0,0,0,4
17,1,5.442417710521793,0,1,19,1,0,0,1,0,0,0,0,0,0,0,0,0,1
20,1,5.673323267171493,0,1,14,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,5.231108616854587,0,1,33,2,0,0,1,0,0,0,0,0,0,0,0,0,1
